title,doi,tq,altmetric_jid,issns,journal,cohorts.pub,context.all.count,context.all.mean,context.all.rank,context.all.pct,context.all.higher_than,context.journal.count,context.journal.mean,context.journal.rank,context.journal.pct,context.journal.higher_than,context.similar_age_3m.count,context.similar_age_3m.mean,context.similar_age_3m.rank,context.similar_age_3m.pct,context.similar_age_3m.higher_than,context.similar_age_journal_3m.count,context.similar_age_journal_3m.mean,context.similar_age_journal_3m.rank,context.similar_age_journal_3m.pct,context.similar_age_journal_3m.higher_than,authors1,authors2,authors3,authors4,authors5,type,altmetric_id,schema,is_oa,cited_by_posts_count,cited_by_tweeters_count,cited_by_accounts_count,last_updated,score,history.1y,history.6m,history.3m,history.1m,history.1w,history.6d,history.5d,history.4d,history.3d,history.2d,history.1d,history.at,url,added_on,published_on,readers.citeulike,readers.mendeley,readers.connotea,readers_count,images.small,images.medium,images.large,details_url,pmid,pmc,tq1,tq2,tq3,cohorts.sci,abstract,authors,tq4,tq5,cohorts.com,authors6,authors7,authors8,authors9,cited_by_feeds_count,authors10,authors11,uri,authors12,authors13,authors14,authors15,authors16,authors17,authors18,authors19,authors20,authors21,cohorts.doc,cited_by_fbwalls_count,cited_by_msm_count,cited_by_gplus_count,authors22,authors23,authors24,cited_by_peer_review_sites_count,authors25,authors26,authors27,authors28,authors29,authors30,authors31,authors32,authors33,authors34,authors35,authors36,authors37,authors38,handles,handle,authors39,authors40,authors41,authors42,authors43,authors44,authors45,authors46,authors47,authors48,authors49,authors50,authors51,authors52,authors53,authors54,authors55,authors56,authors57,authors58,authors59,authors60,authors61
Using data from a multi-hospital clinical network to explore prevalence of pediatric rickets in Kenya,10.12688/wellcomeopenres.12038.1,NA,58060de0aee83e94258b4567,2398-502X,Wellcome Open Research,4,8681461,7.2721634688074,1274861,85,7398312,153,8.7592894736842,45,70,108,236267,12.926299027367,49232,79,186752,47,9.224652173913,18,61,29,Stella W. Karuri,Maureen K. Murithi,Grace Irimu,Mike English,Clinical Information Network authors,article,24435850,1.5.4,FALSE,10,9,9,1508952397,7.25,7.25,7.25,7.25,0,0,0,0,0,0,0,0,7.25,http://dx.doi.org/10.12688/wellcomeopenres.12038.1,1503932560,1502928000,0,2,0,2,https://badges.altmetric.com/?size=64&score=8&types=tttttttt,https://badges.altmetric.com/?size=100&score=8&types=tttttttt,https://badges.altmetric.com/?size=180&score=8&types=tttttttt,http://www.altmetric.com/details.php?citation_id=24435850,29062911,PMC5629544,Exploring prevalence of pediatric #rickets in Kenya … #Nutrition #Calcium #VitaminD,Amazing (and worrying) that 4% of children in Nairobi hospitals have rickets,NA,3,"Background: Nutritional rickets is a public health concern in developing countries despite tropical climates and a re-emerging issue in developed countries. In this study, we reviewed pediatric admission data from the Clinical Information Network (CIN) to help determine hospital and region based prevalence of rickets in three regions of Kenya (Central Kenya, Western Kenya and Nairobi County). We also examine the association of rickets with other diagnosis, such as malnutrition and pneumonia, and study the effect of rickets on regional hospital stays. Methods: We analyzed discharge records for children aged 1 month to 5 years from county (formerly district) hospitals in the CIN, with admissions from February 1 (st) 2014 to February 28 (th) 2015. The strength of the association between rickets and key demographic factors, as well as with malnutrition and pneumonia, was assessed using odds ratios. The Fisher exact test was used to test the significance of the estimated odd ratios. Kaplan-Meier curves were used to analyze length of hospital stays. Results: There was a marked difference in prevalence across the three regions, with Nairobi having the highest number of cases of rickets at a proportion of 4.01%, followed by Central Region at 0.92%. Out of 9756 admissions in the Western Region, there was only one diagnosis of rickets. Malnutrition was associated with rickets; this association varied regionally. Pneumonia was found to be associated with rickets in Central Kenya. Children diagnosed with rickets had longer hospital stays, even when cases of malnutrition and pneumonia were excluded in the analysis. Conclusion: There was marked regional variation in hospital based prevalence of rickets, but in some regions it is a common clinical diagnosis suggesting the need for targeted public health interventions. Factors such as maternal and child nutrition, urbanization and cultural practices might explain these differences.",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Identification of Spiroplasma insolitum symbionts in Anopheles gambiae,10.12688/wellcomeopenres.12468.1,NA,58060de0aee83e94258b4567,2398-502X,Wellcome Open Research,3,8690176,7.2833124840319,6305841,23,2071435,154,8.7631503267974,130,12,19,230915,12.319120573027,151323,28,65621,40,7.9290769230769,38,5,2,Sharon T. Chepkemoi,Enock Mararo,Hellen Butungi,Juan Paredes,Daniel Masiga,article,26607317,1.5.4,FALSE,4,3,3,1511279584,0.75,0.75,0.75,0.75,0.75,0.75,0,0,0,0,0,0,0.75,http://dx.doi.org/10.12688/wellcomeopenres.12468.1,1506446193,1506384000,0,4,0,4,https://badges.altmetric.com/?size=64&score=1&types=tttttttt,https://badges.altmetric.com/?size=100&score=1&types=tttttttt,https://badges.altmetric.com/?size=180&score=1&types=tttttttt,http://www.altmetric.com/details.php?citation_id=26607317,29152597,PMC5668936,NA,NA,NA,NA,"Background: Insect symbionts have the potential to block the transmission of vector-borne diseases by their hosts. The advancement of a symbiont-based transmission blocking strategy for malaria requires the identification and study of Anopheles symbionts. Methods: High throughput 16S amplicon sequencing was used to profile the bacteria associated with Anopheles gambiae sensu lato and identify potential symbionts. The polymerase chain reaction (PCR) with specific primers were subsequently used to monitor symbiont prevalence in field populations, as well as symbiont transmission patterns. Results: We report the discovery of the bacterial symbiont, Spiroplasma, in Anopheles gambiae in Kenya. We determine that geographically dispersed Anopheles gambiae populations in Kenya are infected with Spiroplasma at low prevalence levels. Molecular phylogenetics indicates that this Anopheles gambiae associated Spiroplasma is a member of the insolitum clade. We demonstrate that this symbiont is stably maternally transmitted across at least two generations and does not significantly affect the fecundity or egg to adult survival of its host. Conclusions: In diverse insect species, Spiroplasma has been found to render their host resistant to infection by pathogens. The identification of a maternally transmitted strain of Spiroplasma in Anopheles gambiae may therefore open new lines of investigation for the development of symbiont-based strategies for blocking malaria transmission.",NA,NA,NA,NA,Steven P. Sinkins,Jeremy K. Herren,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geographic-genetic analysis of Plasmodium falciparum parasite populations from surveys of primary school children in Western Kenya,10.12688/wellcomeopenres.11228.1,NA,58060de0aee83e94258b4567,2398-502X,Wellcome Open Research,3,8549553,7.1647268640429,4326351,46,4001361,136,8.9104592592593,105,22,31,251178,12.951851483217,128580,44,112296,29,5.8738571428571,22,24,7,Irene Omedo,Polycarp Mogeni,Kirk Rockett,Alice Kamau,Christina Hubbart,article,19215751,1.5.4,FALSE,3,3,3,1493132743,1.25,1.25,0,0,0,0,0,0,0,0,0,0,1.25,http://dx.doi.org/10.12688/wellcomeopenres.11228.1,1492714911,1492646400,2,7,0,9,https://badges.altmetric.com/?size=64&score=2&types=tttttttt,https://badges.altmetric.com/?size=100&score=2&types=tttttttt,https://badges.altmetric.com/?size=180&score=2&types=tttttttt,http://www.altmetric.com/details.php?citation_id=19215751,NA,NA,Looking for evidence of genetic adaptation of #malaria parasite populations to their local environment,Looking for evidence of genetic adaptation of #malaria parasite populations to their local environment #MalariaDay,Geographic-genetic analysis of Plasmodium falciparum parasite populations from surveys of primary school children …,NA,NA,NA,NA,NA,NA,Anna Jeffreys,Lynette Isabella Ochola-Oyier,Etienne P. de Villiers,Caroline W. Gitonga,NA,Abdisalan M. Noor,Robert W. Snow,NA,Dominic Kwiatkowski,Philip Bejon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hierarchical Bayesian inference for ion channel screening dose-response data,10.12688/wellcomeopenres.9945.2,"New tool, PyHillFit, could give most likely set of dose response curves for #cardiac ion channels",NA,NA,Wellcome Open Research,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ross H Johnstone,Rémi Bardenet,David J Gavaghan,Gary R Mirams,NA,article,17305860,1.5.4,FALSE,6,4,4,1490968802,2.6,2.6,0,0,0,0,0,0,0,0,0,0,2.6,http://dx.doi.org/10.12688/wellcomeopenres.9945.2,1489403386,1489363200,0,0,0,0,https://badges.altmetric.com/?size=64&score=3&types=tttttttt,https://badges.altmetric.com/?size=100&score=3&types=tttttttt,https://badges.altmetric.com/?size=180&score=3&types=tttttttt,http://www.altmetric.com/details.php?citation_id=17305860,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Effects of environmental change on population nutrition and health: A comprehensive framework with a focus on fruits and vegetables,10.12688/wellcomeopenres.11190.1,NA,58060de0aee83e94258b4567,2398-502X,Wellcome Open Research,5,8613289,7.2340127658475,1813941,78,6790140,145,9.0434861111111,71,50,73,252261,13.310579251565,71778,71,179940,28,5.5978518518519,14,50,14,Hanna L. Tuomisto,Pauline F.D. Scheelbeek,Zaid Chalabi,Rosemary Green,Richard D. Smith,article,18197696,1.5.4,FALSE,10,7,7,1496343319,4.7,4.7,0.85,0,0,0,0,0,0,0,0,0,4.7,http://dx.doi.org/10.12688/wellcomeopenres.11190.1,1490722665,1490659200,0,5,0,5,https://badges.altmetric.com/?size=64&score=5&types=tttttttt,https://badges.altmetric.com/?size=100&score=5&types=tttttttt,https://badges.altmetric.com/?size=180&score=5&types=tttttttt,http://www.altmetric.com/details.php?citation_id=18197696,NA,NA,Great new all-encompassing article: Effects of environmental change on population nutrition and #health,"Assessing the impact of #environmental change on agricultural production, food availability, #nutrition #health",Effects of environmental change on population #nutrition and #health,1,NA,NA,"A global view of complex interactions between environmental change, agriculture, #nutrition health","A global view of complex interactions between environmental change, agriculture, #nutrition health #foodsecurity",NA,Andy Haines,Alan D. Dangour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Impact of trichiasis surgery on daily living: A longitudinal study in Ethiopia,10.12688/wellcomeopenres.11891.1,NA,58060de0aee83e94258b4567,2398-502X,Wellcome Open Research,1,8485607,7.1232675068734,6438453,13,1154319,131,8.7277846153846,113,3,5,182941,12.226552334099,129600,18,33562,35,8.5348235294118,33,5,2,Esmael Habtamu,Tariku Wondie,Sintayehu Aweke,Zerihun Tadesse,Mulat Zerihun,article,24760892,1.5.4,FALSE,2,1,1,1504797820,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0.5,http://dx.doi.org/10.12688/wellcomeopenres.11891.1,1504533827,1503360000,0,0,0,0,https://badges.altmetric.com/?size=64&score=1&types=tttttttt,https://badges.altmetric.com/?size=100&score=1&types=tttttttt,https://badges.altmetric.com/?size=180&score=1&types=tttttttt,http://www.altmetric.com/details.php?citation_id=24760892,NA,NA,Study shows the impact #Trichiasis surgery has on patients' lives,"Life changing impact of #Trichiasis surgery - patients can engage in physical activities, work earn an income",NA,NA,NA,NA,NA,NA,NA,Berhanu Melak,Bizuayehu Gashaw,Kelly Callahan,Paul M. Emerson,NA,Robin L. Bailey,David C.W. Mabey,NA,Saul N. Rajak,Hannah Kuper,Sarah Polack,David Macleod,Helen A. Weiss,Matthew J. Burton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Water source most suitable for rearing a sensitive malaria vector, Anopheles funestus in the laboratory",10.12688/wellcomeopenres.12942.1,NA,58060de0aee83e94258b4567,2398-502X,Wellcome Open Research,2,8690176,7.2833124840319,4689013,27,2397435,154,8.7631503267974,122,16,25,161770,11.267135446223,85765,36,59744,22,7.6095238095238,18,13,3,Genevieve Tchigossou,Romaric Akoton,Akadiri Yessoufou,Innocent Djegbe,Francis Zeukeng,article,28736142,1.5.4,FALSE,5,2,3,1511279616,1,1,1,1,1,0.75,0,0,0,0,0,0,1,http://dx.doi.org/10.12688/wellcomeopenres.12942.1,1510343678,1510272000,0,2,0,2,https://badges.altmetric.com/?size=64&score=1&types=tttttfff,https://badges.altmetric.com/?size=100&score=1&types=tttttfff,https://badges.altmetric.com/?size=180&score=1&types=tttttfff,http://www.altmetric.com/details.php?citation_id=28736142,NA,NA,"#Mosquito larvae collected from natural breeding sites, can be difficult to rear maintain in laboratory conditions. Researchers analysed different water sources to find the most suitable conditions, such as optimum temperature pH. #Malaria",The best source - Researchers analysed different water sources to make it easier to rear and maintain #mosquitoes in the lab for #Insecticide susceptibility studies #InfectiousDisease,NA,NA,NA,NA,NA,NA,NA,Seun M Atoyebi,Eric Tossou,Kabirou Moutairou,Rousseau Djouaka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrospinal fluid markers to distinguish bacterial meningitis from cerebral malaria in children,10.12688/wellcomeopenres.11958.2,Would be really valuable to have a point-of-care tool based on 'Cerebrospinal fluid markers to distinguish #BacterialMeningitis from #CerebralMalaria Njunge JM,58060de0aee83e94258b4567,2398-502X,Wellcome Open Research,1,8690533,7.2832422719249,4135913,52,4519807,154,8.7487712418301,116,24,38,120478,10.844637997294,51537,56,67996,14,8.3538461538462,10,28,4,James M. Njunge,Ian N. Oyaro,Nelson K. Kibinge,Martin K. Rono,Symon M. Kariuki,article,29395447,1.5.4,FALSE,3,3,3,1511678756,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.1,0.85,0,1.6,http://dx.doi.org/10.12688/wellcomeopenres.11958.2,1511554041,1506384000,0,0,0,0,https://badges.altmetric.com/?size=64&score=2&types=tttttttt,https://badges.altmetric.com/?size=100&score=2&types=tttttttt,https://badges.altmetric.com/?size=180&score=2&types=tttttttt,http://www.altmetric.com/details.php?citation_id=29395447,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Charles R. Newton,James A. Berkley,Evelyn N. Gitau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supporting surveillance capacity for antimicrobial resistance: Laboratory capacity strengthening for drug resistant infections in low and middle income countries,10.12688/wellcomeopenres.12523.1,Supporting and Implementing AMR surveillance in LMICs,58060de0aee83e94258b4567,2398-502X,Wellcome Open Research,4,8681461,7.2721634688074,1804780,79,6872861,153,8.7592894736842,69,54,84,229491,12.291637875288,59336,74,169924,40,7.8213846153846,24,40,16,Anna C. Seale,Coll Hutchison,Silke Fernandes,Nicole Stoesser,Helen Kelly,article,26627928,1.5.4,FALSE,6,6,6,1508948247,4.9,4.9,4.9,4.9,0,0,0,0,0,0,0,0,4.9,http://dx.doi.org/10.12688/wellcomeopenres.12523.1,1506489225,1506384000,0,0,0,0,https://badges.altmetric.com/?size=64&score=5&types=tttttttt,https://badges.altmetric.com/?size=100&score=5&types=tttttttt,https://badges.altmetric.com/?size=180&score=5&types=tttttttt,http://www.altmetric.com/details.php?citation_id=26627928,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Brett Lowe,Paul Turner,Kara Hanson,Clare I.R. Chandler,NA,Catherine Goodman,Richard A. Stabler,NA,J. Anthony G. Scott,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New evidence of mating swarms of the malaria vector, Anopheles arabiensis in Tanzania",10.12688/wellcomeopenres.12458.1,NA,58060de0aee83e94258b4567,2398-502X,Wellcome Open Research,3,8607992,7.1961559564745,1803984,78,6794462,142,8.8756170212766,66,52,75,202004,12.25531133696,52412,73,149157,36,7.7195428571429,21,41,15,Emmanuel W. Kaindoa,Halfan S. Ngowo,Alex Limwagu,Gustav Mkandawile,Japhet Kihonda,article,26446688,1.5.4,FALSE,10,6,7,1506998802,4.7,4.7,4.7,4.7,0,0,0,0,0,0,0,0,4.7,http://dx.doi.org/10.12688/wellcomeopenres.12458.1,1506100493,1506038400,0,4,0,4,https://badges.altmetric.com/?size=64&score=5&types=ttttttff,https://badges.altmetric.com/?size=100&score=5&types=ttttttff,https://badges.altmetric.com/?size=180&score=5&types=ttttttff,http://www.altmetric.com/details.php?citation_id=26446688,NA,NA,First report of Anopheles swarms in Tanzania in more than three decades … #Malaria #Mosquitoes,Mating swarms at sunset. Training community-based volunteers to identify #mosquito swarms could aid #malaria control,Really interesting. Why happening now? And are swarms associated with increase in malaria cases?,2,NA,NA,NA,NA,1,John Paliga Masalu,Hamis Bwanary,Abdoulaye Diabate,Fredros O. Okumu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Children’s Oxygen Administration Strategies Trial (COAST): &nbsp;A randomised controlled trial of high flow versus oxygen versus control in African children with severe pneumonia,10.12688/wellcomeopenres.12747.1,NA,58060de0aee83e94258b4567,2398-502X,Wellcome Open Research,33,8690533,7.2832422719249,271573,96,8419069,154,8.7487712418301,7,95,147,228831,11.979109181488,13818,93,215006,36,6.3152571428571,1,97,35,Kathryn Maitland,Sarah Kiguli,Robert O. Opoka,Peter Olupot-Olupot,Charles Engoru,article,27301101,1.5.4,FALSE,69,53,54,1511658616,36.85,36.85,36.85,36.85,0.5,0.5,0.5,0.5,0.5,0.5,0,0,36.85,http://dx.doi.org/10.12688/wellcomeopenres.12747.1,1507723624,1507680000,0,2,0,2,https://badges.altmetric.com/?size=64&score=37&types=tttttttf,https://badges.altmetric.com/?size=100&score=37&types=tttttttf,https://badges.altmetric.com/?size=180&score=37&types=tttttttf,http://www.altmetric.com/details.php?citation_id=27301101,NA,NA,"We support COAST trial in Uganda and Kenya on oxygen administration strategies, protocol now out @WellcomeOpenRes",#COAST is working to deliver important results for African children. Find out more,Fantastically brave permissive saturation targets - could we be this brave in Oxy-PICU? Part of me asks why not?!,13,NA,NA,Who needs #oxygen? COAST trial aims to provide a better #evidence base for future management guidelines #Pneumonia,No doubt #COAST will be another landmark research along lines of #FEAST #BestWishes #PICUJournalWatch #LMIC in driving seat for #PedsICU EBM,NA,Patricia Njuguna,Victor Bandika,Ayub Mpoya,Andrew Bush,NA,Thomas N. Williams,Richard Grieve,NA,Zia Sadique,David Harrison,Kathy Rowan,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
